id,listing_url,scrape_id,source,name,description,picture_url,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,bathrooms_type
75376,https://www.airbnb.com/rooms/75376,20250302033917,city scrape,Saint Mark apartment  in  Venice,"This apartment is located in the exclusive neighbourhood of San Marco, an area located in the very heart of the old town in which the most important noble families in Venice live.",https://a0.muscache.com/pictures/71249100/65fa7833_original.jpg,399883,https://www.airbnb.com/users/show/399883,Monica,2011-02-19,"Venice, Italy",within an hour,100%,100%,t,3.0,6.0,"['email', 'phone', 'work_email']",t,t,San Marco,Isole,45.43517,12.33554,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Smoke alarm"", ""Bidet"", ""Shampoo"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Hair dryer"", ""Fast wifi \u2013 85 Mbps"", ""Long term stays allowed"", ""32 inch TV"", ""Refrigerator"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Portable fans"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Cooking basics"", ""Crib"", ""Heating"", ""Clothing storage: closet"", ""Extra pillows and blankets"", ""Kitchen"", ""Iron"", ""Bed linens""]",163.0,3,200,2,5,1125,1125,3.0,1125.0,t,16,28,42,262,2025-03-02,207,16,0,216,16,96,15648.0,2024-09-24,4.7,4.79,4.7,4.85,4.91,4.96,4.67,f,3,3,0,0,1.27,bath
482466,https://www.airbnb.com/rooms/482466,20250302033917,city scrape,Loft in Venezia with terrace,"Bright second floor apartment with fantastic canal views and a lovely little terrace. A delightful retreat in the most beautiful, peaceful and authentic district of Venice: Sestiere Dorsoduro , the heart of Venice",https://a0.muscache.com/pictures/ff06fb13-f850-499b-957f-8d7e7468fac2.jpg,2368512,https://www.airbnb.com/users/show/2368512,Francesca,2012-05-14,"Venice, Italy",within an hour,100%,100%,t,1.0,2.0,"['email', 'phone']",t,t,Dorsoduro,Isole,45.4309,12.32106,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Bidet"", ""Outdoor furniture"", ""Air conditioning"", ""Private patio or balcony"", ""Body soap"", ""Pets allowed"", ""Hot water kettle"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Long term stays allowed"", ""Dining table"", ""Wifi"", ""Refrigerator"", ""TV"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Stove"", ""Mosquito net"", ""Coffee"", ""Dishes and silverware"", ""Freezer"", ""Cooking basics"", ""Heating"", ""Books and reading material"", ""Clothing storage: closet"", ""Drying rack for clothing"", ""Washer"", ""Kitchen"", ""Iron"", ""Bed linens""]",119.0,3,30,2,3,1125,1125,3.0,1125.0,t,7,7,7,140,2025-03-02,188,32,1,87,35,192,22848.0,2025-02-08,4.91,4.94,4.81,4.89,4.89,4.96,4.82,f,1,1,0,0,1.24,bath
483901,https://www.airbnb.com/rooms/483901,20250302033917,city scrape,Charming apt in Molino Stucky w/SPA,"The flat is located in the famous Molino Stucky building. Next door there are restaurants, bars and a SPA, which have to be payed separately.",https://a0.muscache.com/pictures/fefe795b-e49b-4e3f-aa75-1ab1c5d343e5.jpg,2396006,https://www.airbnb.com/users/show/2396006,Marco,2012-05-17,"Venice, Italy",within a few hours,100%,100%,f,1.0,1.0,"['email', 'phone']",t,t,Giudecca,Isole,45.42789,12.31818,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Sea view"", ""Smoke alarm"", ""Bidet"", ""High chair"", ""Elevator"", ""Dedicated workspace"", ""Pets allowed"", ""Shared sauna"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Toaster"", ""Paid parking off premises"", ""Hair dryer"", ""Shared backyard \u2013 Not fully fenced"", ""Long term stays allowed"", ""Paid resort access"", ""Baking sheet"", ""Oven"", ""Dining table"", ""Laundromat nearby"", ""Wifi"", ""Refrigerator"", ""Cleaning products"", ""Dishwasher"", ""Garden view"", ""Window guards"", ""Essentials"", ""Central air conditioning"", ""Hangers"", ""Stainless steel gas stove"", ""Host greets you"", ""Room-darkening shades"", ""HDTV with standard cable, DVD player"", ""Extra pillows and blankets"", ""Outdoor playground"", ""Babysitter recommendations"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Courtyard view"", ""Waterfront"", ""Freezer"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Self check-in"", ""Crib"", ""Heating"", ""Books and reading material"", ""Keypad"", ""Drying rack for clothing"", ""Kitchen"", ""Iron"", ""Bed linens"", ""Bathtub""]",117.0,3,1125,2,3,1125,1125,2.9,1125.0,t,29,47,59,239,2025-03-02,99,3,0,180,3,18,2106.0,2024-05-26,4.85,4.86,4.92,4.81,4.99,4.84,4.81,f,1,1,0,0,0.68,bath
487634,https://www.airbnb.com/rooms/487634,20250302033917,city scrape,Charming large palazzo in center Venice,"Experiement a true home in Venise.<br />This is not a hotel, nor a bed&breakfast. It is just a normal home that is often left over unoccupied , as I'm working in Paris.<br />Ideal for large groups of up to 9 people.",https://a0.muscache.com/pictures/miso/Hosting-487634/original/da449bba-3c16-4d05-9425-c4fc9cd9ee00.jpeg,2320717,https://www.airbnb.com/users/show/2320717,Edouard,2012-05-08,"Paris, France",within an hour,100%,100%,t,1.0,1.0,"['email', 'phone']",t,t,Cannaregio,Isole,45.43849,12.33772,Entire rental unit,Entire home/apt,9,4.0,4 baths,5.0,6.0,"[""Smoke alarm"", ""Bidet"", ""High chair"", ""Shower gel"", ""Air conditioning"", ""Private patio or balcony"", ""Dedicated workspace"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Toaster"", ""Hair dryer"", ""Changing table - always at the listing"", ""Long term stays allowed"", ""Baking sheet"", ""Oven"", ""Dining table"", ""Wifi"", ""Refrigerator"", ""Cleaning products"", ""Dishwasher"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Room-darkening shades"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""Portable fans"", ""Gas stove"", ""Canal view"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Cleaning available during stay"", ""Luggage dropoff allowed"", ""Single level home"", ""Courtyard view"", ""Waterfront"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Crib"", ""First aid kit"", ""City skyline view"", ""Heating"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""Drying rack for clothing"", ""Kitchen"", ""Iron"", ""Bed linens"", ""Bathtub""]",502.0,3,30,3,3,1125,1125,3.0,1125.0,t,15,15,18,106,2025-03-02,227,18,0,106,18,108,54216.0,2024-12-02,4.85,4.85,4.83,4.93,4.94,4.95,4.73,t,1,1,0,0,1.49,baths
494629,https://www.airbnb.com/rooms/494629,20250302033917,city scrape,Ca' affresco stunning family flat by Saint Mark's,"A spacious, central and comfortable flat, between Saint-Mark's square and Rialto Bridge, with a frescoed dining room! The flat, modern and elegant, is fully equipped for families with babies and offers: a cot with a good mattress, a baby-chair, a changing table, a bottle warmer, a sterilizer, a stroller, a playing mat and a few toys.<br />No need to squeeze your luggage with tons of equipments for your baby, you'll find everything here!",https://a0.muscache.com/pictures/2dce961c-e42f-40df-8327-ba3d18b3bf50.jpg,1438903,https://www.airbnb.com/users/show/1438903,Barbara,2011-11-24,"Venice, Italy",within an hour,100%,100%,f,16.0,38.0,"['email', 'phone', 'work_email']",t,t,San Marco,Isole,45.435159,12.336503,Entire rental unit,Entire home/apt,5,2.0,2 baths,4.0,4.0,"[""Smoke alarm"", ""Bed linens"", ""High chair"", ""Shampoo"", ""Hot water"", ""Hair dryer"", ""Changing table"", ""Baking sheet"", ""Oven"", ""Wifi"", ""Refrigerator"", ""TV"", ""Dishwasher"", ""Essentials"", ""Central air conditioning"", ""Hangers"", ""Stainless steel gas stove"", ""Host greets you"", ""Canal view"", ""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Coffee maker"", ""Cooking basics"", ""Crib"", ""City skyline view"", ""Heating"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s books and toys"", ""Kitchen"", ""Iron"", ""Baby bath""]",297.0,7,1125,3,21,180,1125,15.5,550.9,t,30,42,42,182,2025-03-02,62,3,0,182,3,42,12474.0,2024-10-27,4.75,4.71,4.85,4.74,4.71,4.95,4.63,f,15,15,0,0,0.41,baths
495857,https://www.airbnb.com/rooms/495857,20250302033917,city scrape,MatyMarty's in the heart of Venice,"Entire apartment MATYMARTY'S<br />In a strategic position a few steps from Campo San Giacomo Dall 'Orio, 5 minutes from the train station and 10 minutes from the bus station, Piazzale Roma. <br /><br />IMPORTANT<br />If you are 2 people and you want to sleep in two separate rooms please book as you were 3 people, for the additional costs of the second room.<br />Thanks so much<br /><br />Municipal authorization M0270421245.<br />City Tax 4 Euros each person a day to pay at your arrival.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDk1ODU3/original/647769ec-cca3-47af-8219-51b639000220.jpeg,1509668,https://www.airbnb.com/users/show/1509668,Martina,2011-12-16,"Venice, Italy",within an hour,100%,100%,t,2.0,3.0,"['email', 'phone']",t,t,Santa Croce,Isole,45.44132,12.32479,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Shower gel"", ""Shampoo"", ""Lockbox"", ""Dedicated workspace"", ""Body soap"", ""Pets allowed"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Private entrance"", ""Hair dryer"", ""Long term stays allowed"", ""Dining table"", ""Wifi"", ""Refrigerator"", ""Cleaning products"", ""Essentials"", ""Hangers"", ""Clothing storage"", ""Coffee"", ""Trash compactor"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Freezer"", ""Self check-in"", ""Cooking basics"", ""First aid kit"", ""Heating"", ""Safe"", ""Conditioner"", ""Kitchen"", ""Iron"", ""Bed linens""]",124.0,2,1125,1,2,1125,1125,2.0,1125.0,t,5,19,49,320,2025-03-02,955,87,3,260,83,255,31620.0,2025-02-12,4.61,4.74,4.79,4.78,4.73,4.82,4.6,t,1,1,0,0,6.16,bath
505177,https://www.airbnb.com/rooms/505177,20250302033917,city scrape,San Marco Terrace,"San Marco Terrace is a luxury apartment with a large furnished terrace. It is located 3 minutes walk from Piazza San Marco, in a perfect area to experience the atmosphere of Venice in its fullness.",https://a0.muscache.com/pictures/35063fd5-e34e-4df9-81d1-0d3fcfb35b71.jpg,3736168,https://www.airbnb.com/users/show/3736168,Alice,2012-10-02,"Padua, Italy",within an hour,100%,100%,f,32.0,90.0,"['email', 'phone', 'work_email']",t,t,Castello,Isole,45.4349,12.34168,Entire serviced apartment,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Shower gel"", ""Shampoo"", ""Dedicated workspace"", ""Pets allowed"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Long term stays allowed"", ""Oven"", ""Wifi"", ""Refrigerator"", ""TV"", ""Dishwasher"", ""Essentials"", ""Central air conditioning"", ""Hangers"", ""Host greets you"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Indoor fireplace"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Crib"", ""Heating"", ""Kitchen"", ""Bed linens""]",312.0,1,1125,1,2,1125,1125,2.0,1125.0,t,4,31,53,311,2025-03-02,291,25,3,253,23,150,46800.0,2025-02-10,4.59,4.74,4.57,4.81,4.84,4.95,4.53,t,21,21,0,0,1.9,baths
509641,https://www.airbnb.com/rooms/509641,20250302033917,city scrape,Large apartment | Jewish Ghetto | 3 bedrooms | A/C,"Amazing apartment suitable for 6 persons in the very heart of the old jewish Ghetto. It has 3 bedrooms and 2 bathrooms plus a large living room, a/c, wifi and new 42 inches tv color plus a good kitchen corner. There are two a/c splits, one in the living area, the other one in the hallway which goes to the rooms. Apartment lies on the first floor and is perfect for large families or group of friends. It's a shame not to book it when free!",https://a0.muscache.com/pictures/8009848/9b797236_original.jpg,2508340,https://www.airbnb.com/users/show/2508340,Giacomo,2012-05-31,"Venice, Italy",within an hour,100%,89%,t,21.0,23.0,"['email', 'phone', 'work_email']",t,t,Cannaregio,Isole,45.44475,12.32556,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,"[""Shampoo"", ""Air conditioning"", ""Hot water"", ""Hair dryer"", ""Oven"", ""Wifi"", ""Refrigerator"", ""TV"", ""Cleaning products"", ""Dishwasher"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Stove"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Cooking basics"", ""Crib"", ""Heating"", ""Washer"", ""Kitchen"", ""Iron"", ""Bed linens""]",144.0,2,29,2,4,29,29,2.3,29.0,t,4,4,11,124,2025-03-02,188,14,1,64,17,84,12096.0,2025-02-14,4.6,4.75,4.52,4.75,4.83,4.89,4.58,f,21,19,2,0,1.25,baths
511064,https://www.airbnb.com/rooms/511064,20250302033917,city scrape,Cozy apartment | 4 pax | Jewish Ghetto | A/C |WIFI,"Nice flat for 4 persons with a/c, wifi connection and two bedrooms, bathroom and living area for lunch/dinner. This nice flat is in the very heart of the old jewish Ghetto, close to Guglie and/or San Marcuola boat stops, thanks to you can go anywhere",https://a0.muscache.com/pictures/8009674/3fb7c5ee_original.jpg,2508340,https://www.airbnb.com/users/show/2508340,Giacomo,2012-05-31,"Venice, Italy",within an hour,100%,89%,t,21.0,23.0,"['email', 'phone', 'work_email']",t,t,Cannaregio,Isole,45.44468,12.32514,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Bidet"", ""Shower gel"", ""Shampoo"", ""Air conditioning"", ""Dedicated workspace"", ""Body soap"", ""Hot water"", ""Hair dryer"", ""Oven"", ""Wifi"", ""Refrigerator"", ""TV"", ""Cleaning products"", ""Dishwasher"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Stove"", ""Extra pillows and blankets"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Cooking basics"", ""Crib"", ""Heating"", ""Clothing storage: closet"", ""Drying rack for clothing"", ""Washer"", ""Kitchen"", ""Iron"", ""Bed linens""]",148.0,3,29,3,3,29,29,3.0,29.0,t,20,25,33,248,2025-03-02,62,2,0,188,3,12,1776.0,2024-04-22,4.66,4.79,4.69,4.75,4.85,4.85,4.66,f,21,19,2,0,0.42,bath
522028,https://www.airbnb.com/rooms/522028,20250302033917,city scrape,Private room - super friendly flat,"Apartment is situated in a famous university area near the most interesting places in the city, Rialto, San Marco, ecc..<br />In our flat we have a fully equipped kitchen!<br /><br />the apartment is sanitized with Ozone.<br /><br />At your arrival, you will pay 4 euro per person per night for the city tax, only for the first 5 days<br /><br />at your arrival you will pay 10 euro per chek-in (30 euro after 8pm, 50€ after midnight).",https://a0.muscache.com/pictures/6346368/1992b83f_original.jpg,2306935,https://www.airbnb.com/users/show/2306935,Jacopo,2012-05-06,"Venice, Italy",within an hour,100%,100%,t,1.0,1.0,"['email', 'phone']",t,t,San Polo,Isole,45.43558,12.32698,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Bidet"", ""Shampoo"", ""Air conditioning"", ""Dedicated workspace"", ""Hot water kettle"", ""Hot water"", ""Hair dryer"", ""Dipende body soap"", ""Baking sheet"", ""Oven"", ""Dining table"", ""Wifi"", ""Refrigerator"", ""Central heating"", ""TV"", ""Garden view"", ""Host greets you"", ""Hangers"", ""Mosquito net"", ""Room-darkening shades"", ""Coffee"", ""Gas stove"", ""Microwave"", ""Dishes and silverware"", ""Freezer"", ""Cooking basics"", ""First aid kit"", ""Books and reading material"", ""Clothing storage: closet"", ""Extra pillows and blankets"", ""Kitchen"", ""Babysitter recommendations"", ""Bed linens""]",107.0,2,1125,2,2,1125,1125,2.0,1125.0,t,15,26,34,173,2025-03-02,348,28,0,172,28,168,17976.0,2024-10-03,4.69,4.67,4.63,4.78,4.79,4.84,4.59,f,1,1,0,0,2.26,bath
75994,https://www.airbnb.com/rooms/75994,20250302033917,city scrape,San Bortolomio Apartment - Close Ice Cream Suso,"This lovely apartment is located next to Campo San Bortolo, a famous square located right between Saint Mark’s square and Rialto bridge. The apartment is located near the Goldoni Theater and often hosts actors who play the famous ""Goldonian Comedies""<br />Just 2 minutes from the famous ice cream shop Suso located in Calle della Bissa.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzU5OTQ%3D/original/207b9b3e-b706-4a4f-8e2a-b2dadb61c7bd.jpeg,399883,https://www.airbnb.com/users/show/399883,Monica,2011-02-19,"Venice, Italy",within an hour,100%,100%,t,3.0,6.0,"['email', 'phone', 'work_email']",t,t,San Marco,Isole,45.43746,12.337,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Smoke alarm"", ""Bidet"", ""Shampoo"", ""AC - split type ductless system"", ""Hot water kettle"", ""Hot water"", ""Toaster"", ""Hair dryer"", ""Long term stays allowed"", ""Fast wifi \u2013 316 Mbps"", ""32 inch TV"", ""Refrigerator"", ""Cleaning products"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Stainless steel gas stove"", ""Portable fans"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Courtyard view"", ""Cooking basics"", ""Crib"", ""Heating"", ""Pack \u2019n play/Travel crib"", ""Extra pillows and blankets"", ""Kitchen"", ""Iron"", ""Bed linens""]",139.0,3,1125,2,5,1125,1125,3.0,1125.0,t,23,41,60,253,2025-03-02,181,24,0,193,24,144,20016.0,2024-10-24,4.66,4.78,4.8,4.82,4.91,4.94,4.58,f,3,3,0,0,1.1,bath
77188,https://www.airbnb.com/rooms/77188,20250302033917,city scrape,Ca' Annalaura 1  CIR 027042-LOC-05180,Ca' Annalaura 1 with private court CIR 027042-LOC-05180,https://a0.muscache.com/pictures/db5a48de-93e4-4967-894d-492ff837aa68.jpg,390175,https://www.airbnb.com/users/show/390175,Monica,2011-02-13,"Treviso, Italy",within an hour,100%,100%,t,2.0,4.0,"['email', 'phone']",t,t,Castello,Isole,45.43300234450528,12.348828735234395,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,1.0,"[""Bidet"", ""Outdoor furniture"", ""Shower gel"", ""Shampoo"", ""Air conditioning"", ""Body soap"", ""Pets allowed"", ""Pack \u2019n play/Travel crib"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Children\u2019s dinnerware"", ""Toaster"", ""Hair dryer"", ""Long term stays allowed"", ""Baking sheet"", ""Oven"", ""Dining table"", ""Wifi"", ""Refrigerator"", ""TV"", ""Cleaning products"", ""Dishwasher"", ""Outdoor dining area"", ""Window guards"", ""Essentials"", ""Hangers"", ""Stove"", ""Mosquito net"", ""Extra pillows and blankets"", ""Coffee"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Shared backyard \u2013 Fully fenced"", ""Courtyard view"", ""Freezer"", ""Cooking basics"", ""Crib"", ""City skyline view"", ""Heating"", ""Books and reading material"", ""Clothing storage: closet"", ""Drying rack for clothing"", ""Washer"", ""Kitchen"", ""Iron"", ""Bed linens""]",114.0,3,90,3,3,90,90,3.0,90.0,t,13,21,31,224,2025-03-02,383,24,1,164,27,144,16416.0,2025-02-04,4.88,4.92,4.92,4.92,4.89,4.9,4.76,f,2,2,0,0,2.32,bath
